Name,Code,Data Collection Number,Data Collection Date,Assessor,Breed,Sex,Litter,Source,PR Sup,DOB,DOA,End Date,Duration,Status,Label,Outcome,Video Start Time (HH:MM:SS),Familiarisation-Start Time (MM:SS),Familiarisation-Response [Oriented to Handler],Familiarisation-Response [Exploration],Familiarisation-Response [Waiting],Familiarisation-Comments,Call Back-Start Time (MM:SS) ,Call Back-Response,Call Back-Comments,Walking-Start Time (MM:SS),Walking-Distractibility,Walking-Pull on leash,Walking-Pull strength,Walking-Initiative,Walking-Comments,Standing-Start Time (MM:SS) ,Standing-Response,Standing-Comments,Sitting-Start Time (MM:SS) ,Sitting-Response,Sitting-Comments,Lying-Start Time (MM:SS) ,Lying-Response,Lying-Settled,Lying-Finish Time (MM:SS),Lying-Comments,Body check-Start Time (MM:SS),Body check-Table,Body check-Response,Body check-General [Mouths],Body check-General [Licks],Body check-Finish Time (MM:SS) ,Body Check-Comments,Tea Towel-Start Time (MM:SS),Tea Towel-First Response [Indifferent],Tea Towel-First Response [Change from Neutral],Tea Towel-First Response [Turns head],Tea Towel-First Response [Attempts to/Removes towel by moving],Tea Towel-First Response [Attempts to/Removes towel with mouth],Tea Towel-First Response [Plays],Tea Towel-Second Response [Indifferent],Tea Towel-Second Response [Turns head],Tea Towel-Second Response [Change from Neutral],Tea Towel-Second Response [Attempts to/Removes towel by moving],Tea Towel-Second Response [Attempts to/Removes towel with mouth],Tea Towel-Second Response [Plays],Tea Towel-Finish Time (MM:SS),Tea Towel-Comments,Distractions-Start Time (MM:SS),Distractions-First Response [Teddy],Distractions-First Response [Human],Distractions-First Response [Car],Distractions-First Response [Food],Distractions-Second Response [Teddy],Distractions-Second Response [Human],Distractions-Second Response [Car],Distractions-Second Response [Food],Distractions-Pull on leash,Distractions-Pull strength,Distractions-Human,Distractions-Finish Time (MM:SS) ,Distractions-Comments,Kong-Presentation-Start Time (MM:SS) ,Kong-Presentation-Response,Behaviour description,Kong-Interaction-Start Time (MM:SS),Kong-Interaction-Lateralisation,Kong-Interaction-Response to stimulus,Kong-Interaction-Response to handler,Kong-Interaction-Back,Kong-Interaction-Finish Time (MM:SS),Kong-Return-Handler,Kong-Comments,Dog-Start Time (MM:SS),Dog-Response,Dog-Call Back Response,Dog-Finish Time (MM:SS) ,Dog-Comments,Crate-Start Time (MM:SS) ,Crate-Entering,Crate-Behaviours [Settled],Crate-Behaviours [Sniffing/Exploring ],Crate-Behaviours [Actively Seeking Attention],Crate-Behaviours [Digging],Crate-Behaviours [Nudging Crate],Crate-Behaviours [Pawing],Crate-Behaviours [Whining],Crate-Behaviours [Barking],Crate-Self-Modulation,Crate-Stress,Crate-Urinating,Crate-Finish Time (MM:SS),Crate-Comments,Petting-Start Time (MM:SS),Petting-Handler-Stimulus,Petting-Handler-Holding dog,Petting-Confidence-During,Petting-Finish Time (MM:SS),Petting-Responsiveness-After,Petting-Comments,Isolation-Start Time (MM:SS),Isolation-Response [Time oriented],Isolation-Response [Exploration],Isolation-Response [Unsettled/Pacing],Isolation-Response [Whining],Isolation-Response [Barking],Isolation-Urinating,Isolation-Finish Time (MM:SS) ,Isolation-Comments,Reunion-Response,Reunion-Comments,Noise-Start Time (MM:SS),Noise-Time (MM:SS),Noise-Confidence,Noise-Walk Finish Time (MM:SS),Noise-Comments,Jumps,Shakes,Stretches,Whines,Short Barks,Continuous Barks,Growls,Scratches,Grooms,Yawns,Lip Smacking
Katie,11-21-IK,1,12/12/2019,B,LRxGR,F,K,IGDB,Mags,2018-08-02,2019-11-19,2020-06-08,202 days,AD,1.0,Success,,,1.0,5.0,1.0,,,1.0,,,2,2,2,1,,,2,,,2.0,,,2,2.0,,,,2.0,3,No,No,,,,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,,,,4,4,4,4,3,3.0,3.0,3.0,3,4.0,5,,,,5,"sits, jumps at handler, down, sits, down, sits",,None,3.0,3.0,2.0,,2.0,,,4,1.0,,,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,No,,,,1.0,1.0,2.0,,2.0,,,2.0,4.0,3.0,2.0,1.0,No,,problem with equipment,3.0,,,,4.0,,,,,,,,,,,,,
Kaiser,11-24-IK,1,13/12/2019,A,LRxGR,M,K,IGDB,Graham,2018-08-02,2019-11-20,2020-07-20,243 days,GD,2.0,Success,,,2.0,5.0,2.0,Bit of whining . ,,1.0,,,3,2,2,1,Sometimes falls to heel but walks mostly ahead,,3,Quite distracted and activated. Licking handlers hand. ,,1.0,Whining barking and breaking - quite distracted and activated. Needed lots of handler support. ,,1,1.0,,"Whining, barking and breaking ",,4.0,4,No,No,,,,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,,,,6,4,4,4,1,2.0,3.0,4.0,4,5.0,6,,,,5,"Activated, lip smacking, whining, barking, attention seeking, jumping up at handler",,None,4.0,3.0,3.0,,3.0,,,6,1.0,,,,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,No,,,,1.0,1.0,3.0,,2.0,,,4.0,3.0,2.0,2.0,1.0,No,,,1.0,,,,4.0,,Quick recovery,,,,,,,,,,,
Katie,11-21-IK,2,28/01/2020,B,LRxGR,F,K,IGDB,Mags,2018-08-02,2019-11-19,2020-06-08,202 days,AD,1.0,Success,,,1.0,5.0,1.0,,,1.0,,,2,3,2,2,,,1,,,2.0,,,3,3.0,,handler stays crouched down beside dog,,4.0,1,No,No,,,,No,No,No,Yes,No,No,No,No,No,Yes,No,No,,,,4,4,3,6,3,3.0,3.0,6.0,4,5.0,6,,,,5,"jumps up for kong when being handed in, sits, downs, ",,Righ,3.0,3.0,2.0,,3.0,,,5,1.0,,handler walks towards dog and calls dog then,,1.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,No,,,,1.0,3.0,2.0,,2.0,,,2.0,4.0,4.0,1.0,1.0,No,,,3.0,,,,5.0,,,,,,,,,,,,,
Kain,11-11-IK,2,16/01/2020,A,LRxGR,M,K,IGDB,Mags,2018-08-02,2019-11-12,2020-07-15,246 days,AD,1.0,Success,,,2.0,5.0,1.0,,,1.0,,,3,2,2,1,,,2,Started off well but broke toward the end- distracted and bored,,2.0,Handler crouched by dogs side,,4,3.0,,Handler remains crouched,,4.0,3,No,No,,,,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,,,,6,2,2,3,3,3.0,2.0,4.0,4,5.0,4,,,,5,Jumping up at handler and staring very intently,,Both,3.0,1.0,1.0,,2.0,Dog on lead still so has to keep close to and follow the handler,,4,0.0,,,,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,No,,Sits on commands.,,1.0,1.0,3.0,,2.0,Quickly loses interest,,4.0,3.0,1.0,4.0,4.0,No,,Dog goes through gate,3.0,,,,6.0,,,,,,,,,,,,,
Meg,11-22-IM,1,12/12/2019,B,LR,F,M,IGDB,Mags,2018-08-25,2019-11-19,2020-01-31,73 days,W,0.0,Fail,,,2.0,4.0,2.0,problem with equipment,,1.0,,,1,1,1,4,,,4,,,3.0,,,1,,,dog did not go into a down after being asked by handler numerous times,,4.0,3,No,No,,,,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,,,,4,4,3,4,3,4.0,3.0,3.0,2,2.0,5,,,,2,sits,,None,3.0,3.0,2.0,,2.0,,,3,0.0,,,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,No,,,,1.0,1.0,3.0,,3.0,,,5.0,1.0,1.0,1.0,1.0,No,,,3.0,,,,4.0,,,,,,,,,,,,,
Tosh,11-23-IT,1,12/12/2019,B,GR,M,T,GDBUK,Mags,2018-09-25,2019-11-19,2020-01-20,62 days,W,0.0,Fail,,,2.0,5.0,1.0,,,1.0,dog was near handler,,2,1,1,4,,,2,,,2.0,,,3,3.0,,,,3.0,3,No,No,,,,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,,,,3,3,3,3,3,3.0,3.0,3.0,1,1.0,4,,,,2,sits,,Left,3.0,1.0,2.0,,2.0,,,3,0.0,,,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,No,,,,1.0,1.0,3.0,,3.0,,,2.0,4.0,1.0,1.0,1.0,No,,,3.0,,,,3.0,,,,,,,,,,,,,
Lexie,11-26-IL,1,12/12/2019,B,LR,F,L,IGDB,DSM,2018-08-17,2019-11-19,2020-07-20,244 days,AD,1.0,Success,,,1.0,5.0,1.0,,,1.0,,,1,1,2,4,,,3,,,3.0,handler sat on chair,,4,4.0,,,,3.0,2,No,Yes,,,,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,,,,4,5,3,1,1,4.0,1.0,1.0,2,5.0,7,,,,4,sits,,None,3.0,1.0,4.0,,2.0,handler had to distract dog with treats as dog moved away with kong when handler tried to get kong back,,3,0.0,,,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,No,,,,1.0,1.0,4.0,,5.0,,,2.0,4.0,1.0,1.0,1.0,No,,,3.0,,,,4.0,,,,,,,,,,,,,
Kaiser,11-24-IK,2,28/01/2020,A,LRxGR,M,K,IGDB,Graham,2018-08-02,2019-11-20,2020-07-20,243 days,GD,2.0,Success,,,2.0,5.0,1.0,,,2.0,,,2,2,2,1,,,2,Counted the first few responses in my scorem- the ones before handler moved on to sit (and came back to stand). Sat at the end without being asked. ,,4.0,Barking and whining (but I dont know whether the whining is coming from him or the dog in the crate). Was supposed to do a stand but decided to do a sit first. ,,4,3.0,,Settles very nicely toward the end of the exercise,,4.0,4,No,No,,,,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,,,,2,2,3,5,5,2.0,2.0,4.0,4,4.0,4,,,,4,"Whining, intense stare but maintains sit",,Both,3.0,3.0,1.0,,2.0,,,5,2.0,,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,No,,,,1.0,3.0,3.0,,3.0,Dog on lead. ,,4.0,2.0,3.0,,1.0,No,,,3.0,,,,4.0,,Minor suss - quick recovery,,,,,,,,,,,
Jessie,11-25-IJ,1,13/12/2019,A,LR,F,J,IGDB,Graham,2018-07-03,2019-11-20,2020-07-31,254 days,GD,2.0,Success,,,3.0,5.0,2.0,,,1.0,,,1,1,1,2,,,1,,,1.0,Sat without being asked (break from stand) handler moves on. ,,2,1.0,,,,4.0,3,No,No,,,,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,,,,1,3,2,4,1,2.0,2.0,2.0,2,3.0,3,,,,2,Lay down after sitting staring for a while,,None,3.0,3.0,1.0,,2.0,"Is left on lead - but still manages to take the kong across the room albeit that the handler follows - however, had there been no lead he definitely would have taken the kong away, also he had to follow back being on lead",,5,0.0,,,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,No,,,,1.0,1.0,2.0,,3.0,,,4.0,2.0,3.0,3.0,1.0,No,,,4.0,,,,3.0,,,,,,,,,,,,,
Jessie,11-25-IJ,2,28/01/2020,A,LR,F,J,IGDB,Graham,2018-07-03,2019-11-20,2020-07-31,254 days,GD,2.0,Success,,,2.0,5.0,1.0,,,1.0,,,2,1,1,2,,,2,Lots of moving around,,1.0,,,3,2.0,,Handler remains crouched.,,4.0,3,No,No,,,,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,,,3,2,3,5,1,2.0,2.0,4.0,2,3.0,4,,,,2,Video cut short but from what was recorded - she was interested and looking but no breaking the sit and no inappropriate behaviour at all.,,Left,2.0,1.0,1.0,,2.0,,,4,0.0,,Loses interest quickly and goes back to handler,,1.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,No,,,,1.0,1.0,3.0,,3.0,,,5.0,1.0,2.0,2.0,1.0,No,,,3.0,,,,4.0,,Very minor - almost indifferent,,,,,,,,,,,
Zander,11-28-IZ,1,13/12/2019,A,LR,M,Z,Cesecah,Rose,2018-10-19,2019-11-18,2020-03-10,113 days,W,0.0,Fail,,,1.0,5.0,1.0,Called back to fix the device,,1.0,,,1,1,1,2,,,4,,,1.0,Distracted by dog in the crate. ,,1,1.0,,Distracted by dog in the crate. ,,3.0,4,No,No,,,,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,,,1,3,2,3,3,2.0,2.0,3.0,2,2.0,6,,,,5,"Jumping up, sitting up on hind quarts (lifts forepaws off the floor), lying down, shifting and restless",,,3.0,1.0,1.0,,3.0,Cant decipher lateralisation because of camera angle.,,2,1.0,,"Does look over at dog a few times but doesnt go toward at all, does explore but could be displacement with the way he is circling and frantically sniffing",,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,No,,,,1.0,1.0,2.0,,3.0,goes back when called but more interested in exploring the environment,,4.0,3.0,2.0,3.0,1.0,No,,,5.0,very excited and jumped up at handler,,,4.0,,A slight inquisitive look but quick recovery ,,,,,,,,,,,
Zander,11-28-IZ,2,28/01/2020,A,LR,M,Z,Cesecah,Rose,2018-10-19,2019-11-18,2020-03-10,113 days,W,0.0,Fail,,,2.0,5.0,1.0,,,1.0,,,2,1,1,2,,,4,,,2.0,Getting bored and wants to lie down,,2,3.0,,when finally in down he settles down nicely - didnt like lying on the platform as much,,4.0,3,No,No,,,,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,,,,3,3,2,4,2,2.0,1.0,3.0,3,3.0,6,,,,4,Slight whine and quite restless and anxious to get the kong,,None,4.0,2.0,1.0,,2.0,,,5,0.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,No,,,,1.0,1.0,3.0,,2.0,,,3.0,4.0,1.0,2.0,1.0,No,,,3.0,,,,3.0,,,,,,,,,,,,,
Kali,12-01-LK,1,09/01/2020,A,LRxGR,F,K,IGDB,Graham,2018-08-02,2019-12-11,2020-06-29,201 days,GD,2.0,Success,,,,5.0,,Handler didnt stay with dog during the familiarisation process,,1.0,,,3,2,2,2,Sometimes walks ahead of handler,,4,No platform used.,,1.0,,,4,2.0,,Whining,,4.0,2,No,No,,Happy to be checked and not necessarily over-aware of the body handling but she is very activated and excited and wants to jump off (tail wagging),,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,,Does jump up and hence towel falls off in the second attempt but I dont think this was an attempt to remove the towel but rather a co-incidence,,4,4,4,1,1,5.0,2.0,1.0,3,4.0,6,,,,4,"Would select n/a if it was here as the kong wasnt really introduced in the normal way, however, the initial reaction was high interest. ",,Left,3.0,3.0,1.0,,2.0,drops kong for handler at her feet when called back,,4,1.0,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,No,,,,1.0,1.0,3.0,,2.0,,,4.0,2.0,3.0,3.0,2.0,No,,,5.0,Jumps up at handler,,,3.0,,,,,,,,,,,,,
Kali,12-01-LK,2,19/02/2020,A,LRxGR,F,K,IGDB,Graham,2018-08-02,2019-12-11,2020-06-29,201 days,GD,2.0,Success,,,1.0,5.0,1.0,Whining - inaudible but I think it comes from the dog in the crate,,1.0,,,3,3,2,1,Quite distracted by dog whining in the crate,,3,,,3.0,,,3,3.0,,,,4.0,4,No,No,,,,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,,,,2,3,1,5,3,2.0,2.0,4.0,3,4.0,6,,,,4,Intent stare and trying to do obedience to get handler to give kong,,Left,3.0,3.0,1.0,,2.0,,,4,1.0,,Only moves toward the dog at the very end - but for the most of the time she sits at handlers side unsure of what to do,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,No,,"Although not portraying any real signs of stress like whining, she stays stood the entire time and not settled.",,1.0,1.0,4.0,,2.0,,,4.0,3.0,3.0,2.0,1.0,Yes,,I would say the urination is due to stress,3.0,,,,4.0,,I wouldnt say it was strong as I dont believe she was running to the source of the noise rather the new object to look at and sniff,,,,,,,,,,,
Meg,11-22-IM,2,30/01/2020,B,LR,F,M,IGDB,Mags,2018-08-25,2019-11-19,2020-01-31,73 days,W,0.0,Fail,,,1.0,5.0,1.0,,,1.0,,,1,2,2,2,,,3,,,4.0,,,3,4.0,,,,4.0,3,No,No,,,,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,,,,4,5,4,5,1,4.0,3.0,2.0,3,5.0,6,,,,2,sits,,Righ,3.0,1.0,2.0,,2.0,,,3,0.0,,,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,No,,,,1.0,1.0,3.0,,3.0,,,5.0,1.0,1.0,1.0,1.0,No,,,3.0,,,,4.0,,,,,,,,,,,,,
Lexie,11-26-IL,2,30/01/2020,B,LR,F,L,IGDB,DSM,2018-08-17,2019-11-19,2020-07-20,244 days,AD,1.0,Success,,,1.0,5.0,1.0,,,1.0,,,1,1,1,3,,,4,,,4.0,,,3,3.0,,,,4.0,3,No,Yes,,,,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,,,,3,4,3,1,2,4.0,2.0,1.0,2,3.0,5,,,,2,sits,,None,3.0,3.0,2.0,,2.0,,,3,0.0,,,,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,No,,,,1.0,1.0,4.0,,4.0,,,2.0,4.0,3.0,1.0,1.0,No,,,4.0,,,,4.0,,,,,,,,,,,,,
Tosh,11-23-IT,2,28/01/2020,B,GR,M,T,GDBUK,Mags,2018-09-25,2019-11-19,2020-01-20,62 days,W,0.0,Fail,,,1.0,5.0,1.0,,,1.0,,,2,1,1,2,,,3,,,4.0,,,4,4.0,,,,4.0,3,No,No,,,,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,,,,4,4,3,4,1,3.0,2.0,3.0,2,2.0,5,,,,2,sits,,Left,3.0,1.0,1.0,,2.0,,,4,2.0,,dog was sitting with his back towards the other dog,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,No,,,,1.0,2.0,3.0,,3.0,,,1.0,5.0,1.0,1.0,1.0,No,,,3.0,,,,3.0,,,,,,,,,,,,,
Illana,11-27-II,1,18/12/2019,B,LRxGR,F,I,IGDB,DSM,2018-06-28,2019-11-18,2020-07-15,240 days,AD,1.0,Success,,,1.0,5.0,1.0,,,1.0,,,3,2,2,2,,,3,,,1.0,,,1,1.0,,,,4.0,2,,,,couldn't see if she licks or mouths as handler was in front of camera,,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,,,,6,5,4,6,6,,,5.0,3,5.0,5,,,,2,sits,,,3.0,1.0,1.0,,2.0,"dog has back to camera, can't see paws",,4,2.0,,dog was initially distracted by treat pouch and didn't realise distraction dog was there,,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,No,,,,2.0,1.0,2.0,,2.0,,,3.0,3.0,2.0,1.0,1.0,No,,,2.0,,,,3.0,,,,,,,,,,,,,
Illana,11-27-II,2,30/01/2020,B,LRxGR,F,I,IGDB,DSM,2018-06-28,2019-11-18,2020-07-15,240 days,AD,1.0,Success,,,2.0,4.0,1.0,,,1.0,,,2,3,2,2,,,3,,,1.0,,,1,1.0,,,,4.0,3,No,No,,,,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,,,,4,4,3,4,4,4.0,1.0,3.0,3,4.0,5,,,,2,sits,,Left,3.0,3.0,2.0,,2.0,,,3,1.0,,,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,No,,,,1.0,1.0,1.0,,1.0,,,2.0,4.0,2.0,1.0,1.0,No,,,3.0,,,,4.0,,,,,,,,,,,,,
Zita,10-41-LZ,1,30/10/2020,B,LRxGR,F,Z,GDBUK,Alison,2019-04-29,2020-10-05,2021-05-21,228 days,GD,2.0,Success,14:31:17,00:09,1.0,5.0,1.0,,01:12,1.0,,01:22,2,3,2,2,,02:52,2,,03:39,3.0,video was stopped due to monitor moving down her side,00:03,1,1.0,01:33,handler stayed kneeling down and used treats,01:43,,3,Yes,Yes,02:05,handler didn't put dog on table,02:18,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,02:46,,03:19,4,4,4,5,3,3.0,3.0,5.0,4,5.0,6,04:09,,04:37,4,"mainly sit and intermittently whines, moves and sits again",05:25,Righ,3.0,1.0,1.0,05:41,2.0,,06:07,4,1.0,06:26,,07:26,3.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,No,08:38,,08:40,2.0,1.0,5.0,09:02,5.0,"jumps up. grabs lead, ",09:20,3.0,2.0,3.0,3.0,1.0,No,10:34,,4.0,,10:44,11:13,4.0,11:27,,4,01:17;01:34;03:10;02:10;02:57;06:54;09:12;09:29,0,04:40;04:42;04:45;04:52;05:01;05:08;07:44-07:54;7:58;07:59;08:08;09:27;09:36;09:41;10:00;10:02;10:05;10:11;10:17;10:21,07:55;08:04;08:10;08:12;08:14;08:18;08:20;,08:21-:08:26,0,0,0,,01:14;02:28;02:32;08:07;11:01
Tim,10-42-LT,1,30/10/2020,B,LR,M,T,GDBUK,Alison,2019-04-20,2020-10-05,2021-05-21,228 days,GD,2.0,Success,13:29:04,00:03,2.0,4.0,1.0,urinated against pillar,01:11,2.0,,01:23,2,3,2,2,,02:35,1,,03:54,3.0,,05:00,2,2.0,06:05,handler stayed kneeling beside the dog,06:17,4.0,3,No,No,,06:32,06:48,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,07:31,,08:06,2,2,2,4,1,4.0,3.0,2.0,3,3.0,6,08:53,,09:43,4,stays sitting,10:05,None,3.0,1.0,1.0,10:24,2.0,,10:41,5,1.0,11:10,,11:31,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,No,12:44,,12:51,1.0,1.0,3.0,13:10,3.0,,13:29,5.0,1.0,1.0,2.0,1.0,No,14:40,,3.0,,14:54,15:26,4.0,15:38,,0,01:37;08;42,0,13:46-13:49,0,0,0,0,0,04:30;09:25;09:38,00:07;01:52;12:04
Rebecca,10-43-LR,1,30/10/2020,B,LRxGR,F,R,GDBUK,Alison,2019-04-15,2020-10-05,2021-05-21,228 days,GD,2.0,Success,13:57:22,00:04,2.0,4.0,1.0,,00:16,1.0,,01:24,2,2,2,2,,02:52,1,,03:59,,dog moved from a sit to a stand and was left standing ,05:12,2,2.0,06:20,handler stayed kneeling beside the dog,06:30,4.0,2,No,Yes,06:50,,07:07,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,07:32,,08:06,4,4,3,4,4,4.0,3.0,4.0,3,2.0,6,08:55,,09:16,2,"sits, moves slightly nearer the handler, whines and sits again",10:02,Righ,3.0,1.0,1.0,10:17,2.0,,10:36,3,1.0,10:55,,11:25,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,No,12:33,dog wasn't happy with the noise from walking in the crate,12:37,2.0,1.0,4.0,12:59,1.0,,13:23,3.0,3.0,1.0,2.0,1.0,No,14:31,,2.0,,14:45,15:10,4.0,15:19,,0,07:06;12:45,0,04:34;09:30;14:17,0,0,0,0,0,04:32;04:59,01:23;04:52;04:57;05:20;05:37;09:10;12:40;13:43;15:01
Eddie,10-45-LE,1,30/10/2020,B,LR,M,E,GDBUK,Alison,2019-03-18,2020-10-05,2021-06-11,249 days,GD,2.0,Success,12:58:19,00:20,5.0,1.0,5.0,stood beside the handler,,,dog was beside the handler,01:40,2,2,2,3,,02:54,4,,03:55,1.0,,05:04,3,2.0,06:17,handler stayed kneeling beside the dog,06:27,4.0,3,No,No,06:42,,06:57,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,07:47,dog didn't move from being near the handler,08:25,4,4,4,4,3,4.0,3.0,2.0,2,2.0,6,09:39,,10:15,2,"stood beside the handler, occasionally looking around",11:11,None,3.0,1.0,1.0,11:25,2.0,,11:54,3,0.0,12:15,,12:45,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,No,12:46,,13:52,1.0,1.0,3.0,14:13,3.0,,14:42,5.0,1.0,1.0,1.0,1.0,No,16:05,,3.0,handler put dog on lead very soon after coming in,16:15,16:45,4.0,16:51,,0,0,0,0,0,0,0,0,0,04:30,04:15;04:20;04:28;04:25;04:31
Zita,10-41-LZ,2,17/12/2020,B,LRxGR,F,Z,GDBUK,Alison,2019-04-29,2020-10-05,2021-05-21,228 days,GD,2.0,Success,12:41:53,00:04,2.0,4.0,1.0,,01:21,1.0,handler walks towards the dog as she calls her and dog comes to meet handler,01:31,2,3,2,2,,02:22,2,,03:24,4.0,,04:24,1,1.0,05:37,,05:46,4.0,2,No,Yes,06:13,,00:00,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,00:32,video recorder had stopped,1:01,4,4,4,4,4,4.0,4.0,4.0,4,4.0,5,01:38,,02:00,4,"sits, moves, sits ","sits, moves sits again",Righ,3.0,2.0,2.0,03:00,2.0,,04:27,5,1.0,04:48,,,3.0,1.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,No,06:10,,,,,,,,no petting done ,06:40,4.0,1.0,2.0,2.0,1.0,No,07:43,,4.0,handler put dog on lead and started walking,07:49,08:17,4.0,08:24,,4,"01:01,03:22;06:23;06:51;08:22",0,"00:10;05:11-05:23;05:30-05:33;05:36-05:38;05:40-41;05:43-05:44;05:46-05:52;05:55-06:00,06:01-0",0,0,0,08:21,0,0,0:44;02:03;03:12;00:49;02:09;03:09;03:12;08:15
Tim,10-42-LT,2,17/12/2020,B,LR,M,T,GDBUK,Alison,2019-04-20,2020-10-05,2021-05-21,228 days,GD,2.0,Success,12:18:10,00:05,5.0,1.0,5.0,,01:08,,no need for a call back as dog sat beside handler,01:08,1,2,2,3,,02:14,1,,03:21,4.0,,04:21,4,3.0,05:31,,05:42,4.0,3,No,No,06:16,,06:35,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,07:00,,07:37,4,4,3,3,3,3.0,2.0,3.0,2,2.0,7,08:18,,08:35,4,"sits, moves sits goes into a down",09:14,None,3.0,2.0,2.0,09:37,2.0,dog was on lead,10:10,3,0.0,10:33,,10:47,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No,11:56,,12:01,1.0,1.0,3.0,12:25,2.0,,12:43,5.0,1.0,1.0,2.0,1.0,No,13:52,,3.0,,14:07,14:35,4.0,14:40,,2,10:01,0,13:20-13:24,02:47,0,0,0,0,00:49;03:33;09:07,01:20;01:25;01:44;02:16;02:19;02:41;02:54;08:44;08:50;10:05
Rebecca,10-43-LR,2,17/10/2020,B,LRxGR,F,R,GDBUK,Alison,2019-04-15,2020-10-05,2021-05-21,228 days,GD,2.0,Success,13:32:35,00:05,4.0,5.0,1.0,,01:06,1.0,,01:11,1,2,2,3,,02:11,2,,03:13,2.0,,04:19,3,3.0,05:20,,05:31,4.0,2,No,No,05:55,,06:12,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,06:31,,07:04,4,4,2,3,3,4.0,2.0,2.0,3,2.0,6,07:421,,08:06,4,sat would look away occasionally,08:52,None,3.0,1.0,1.0,09:17,2.0,,09:46,3,0.0,10:03,,10:21,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,No,11:38,,11:47,1.0,1.0,3.0,11:48,2.0,,12:16,4.0,3.0,1.0,1.0,1.0,No,13:33,,2.0,,13:49,14:,4.0,14:32,,0,06:07;07:32,0,0,0,0,0,0,0,0,01:38;01:44;06:37;08:11;09:27;09:31;09:41;10:09;12:24;13:38
